word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
aids,4,4,8.89,0.09525822638510725,0.03886817946755345,0.06170136659324797,0.03692473591342267,3.44,1.33,1.06,21.0,0.5910520153635705,0
quiet,5,6,4.15,0.06136641737705792,0.04825057154624265,0.061231039523871794,0.049575452067463846,2.76,6.47,117.22,34.0,0.4719500646172152,0
wait,4,4,4.3,0.02287821148859661,0.061129401858343854,0.02293340097620867,0.06593969499807598,2.68,4.55,830.25,20.0,0.37328015310737894,0
stagger,7,7,9.56,0.2148442348293449,0.08067344311097438,0.2346506663005163,0.08507745826844787,3.57,3.42,0.59,37.0,0.6004748335694561,0
infatuated,10,12,12.52,0.03485045446371847,0.03925363566722419,0.12976686443478286,0.03691824491875707,1.7,6.0,0.73,70.0,0.5110179694711088,0
toll,4,4,8.37,0.14644377978387618,0.12006664942148242,0.029693754119722006,0.13959145092081127,3.54,3.53,3.35,20.0,0.6860023236594046,0
spawn,5,5,11.25,0.14881265804918434,0.11027519018950546,0.14881265804918434,0.10634405027125081,3.9,4.85,1.82,33.0,0.6189142704833541,0
distinguishing,14,13,11.58,0.30717158737980216,0.051469077355551195,0.18467799644468758,0.06502740603086969,1.75,5.37,0.55,98.0,0.6156787381626185,0
extent,6,8,10.72,0.19683788778171812,0.0854967629421239,0.14581564625343485,0.059164146681084565,1.44,5.57,4.06,38.0,0.6389420232452083,1
marginal,8,7,12.0,0.1899848309539282,0.11586392271971784,0.11071012085326225,0.09640692431340296,1.92,4.6,0.55,49.0,0.6831013449840914,1
buyer,5,5,6.94,0.30404243517641066,0.1286607756154368,0.2054585829465623,0.22405604147695532,4.36,5.9,5.18,38.0,0.5226679910407394,1
skillet,7,7,8.2,0.2477145771514388,0.05104781248879395,0.2477145771514388,0.06297099935951476,4.73,5.85,1.22,41.0,0.4056759209265075,0
intrigue,8,7,10.68,0.36688261426151614,0.05814568815452098,0.3709420573234688,0.09394082117455743,2.0,6.05,1.51,63.0,0.5749916473676564,0
jolly,5,5,6.594712000000001,0.2159893101822855,0.14618205441341614,0.27471557129792695,0.13141095253734025,2.34,7.47,7.49,30.0,0.5782089979915197,0
superficial,11,10,12.83,0.6725293638572182,0.08117140181011127,0.24964565063300814,0.10819191168718949,1.85,3.79,2.9,82.0,0.6116073438223385,1
sassafras,9,9,10.53,0.17153575743489563,0.06754556257685644,0.2889273491069782,0.0659914292298873,4.19,5.48,0.63,79.0,0.4314634827381984,0
criticism,9,11,10.2,0.19946718896233087,0.03123387928627504,0.19946718896233087,0.03465141408916157,2.07,3.84,3.04,57.0,0.5727470277689019,1
rehabilitate,12,12,12.89,0.16865672897140352,0.034071052182461196,0.16122879150177805,0.02352018432311842,1.76,6.32,0.41,88.0,0.6080041914668474,1
villa,5,5,10.5,0.24694503334524984,0.13406334914691992,0.05909910299802421,0.11795464040982956,4.79,6.44,4.39,35.0,0.578129390983218,0
physique,8,6,11.89,0.34936209766302745,0.08545891558744671,0.28179980251583947,0.11064225406633096,3.65,5.74,0.65,73.0,0.5545030515528481,0
chic,4,4,9.53,0.11615472606649357,0.07567260130279549,0.13428091596916988,0.15845984514316275,2.26,6.47,2.33,26.0,0.5266587935619262,0
fill,4,4,5.06,0.1673901406851364,0.12789018916004763,0.1714668745457304,0.14237904081069563,3.32,5.56,43.94,20.0,0.574288450894406,0
chorus,6,6,7.5,0.08425693633886529,0.053029900368991426,0.08425693633886529,0.057867511014067105,4.03,6.0,6.08,38.0,0.5080198378451695,0
brash,5,5,11.47,0.14937240268927127,0.044755171616337866,0.0796693859569199,0.04321148657925323,2.46,4.38,0.41,32.0,0.5740077220771089,0
insulin,7,9,11.32,0.15089192535164048,0.04681118105050082,0.06053886661238484,0.03870780273003693,4.37,4.52,2.1,55.0,0.5421315244861272,0
juggle,6,5,6.39,0.18467624952098383,0.10397461467210416,0.060946250639636754,0.0882277730006749,4.04,5.84,1.45,35.0,0.6200369958160677,0
key,3,3,3.58,0.05352458416931493,0.04185474334006889,0.032643442213969594,0.09336421402535011,4.89,6.22,86.86,24.0,0.5525353144128408,0
distrust,8,9,10.1,0.08203344775460171,0.026151886400147782,0.08203344775460171,0.023850781082819558,1.44,2.95,0.75,51.0,0.4962649606272909,1
fiddle,6,5,8.28,0.08990533026337211,0.05100837479921799,0.11844734294315125,0.046264056310961726,4.81,5.05,3.63,29.0,0.4892800058187105,0
disorder,8,8,8.78,0.09853818597193473,0.024526991392185397,0.06799915109897707,0.01612972680559204,3.1,3.76,7.14,55.0,0.5431860735380973,1
fearsome,8,6,7.78,0.37226486182300056,0.06438613470734672,0.285649221664298,0.09196219770461872,2.0,3.32,0.76,72.0,0.5819738003015336,1
culture,7,7,9.52,0.2159265993124841,0.056467898925664416,0.22902120964444245,0.09752671831252652,2.04,6.28,13.94,43.0,0.5641972939301035,0
huge,4,5,4.9,0.23504227770813899,0.08753387147693407,0.23504227770813899,0.0923043392205963,3.54,5.72,48.37,33.0,0.4414198430965682,0
evident,7,8,12.55,0.11007713782480821,0.040360203340944215,0.1116877868110581,0.03557429960155875,2.04,5.1,1.33,51.0,0.6062641312050594,0
roomy,5,5,7.58,0.21598243526347286,0.1142164640137632,0.23299927973335308,0.1199222946435596,2.83,6.6,0.39,35.0,0.5291788022086327,1
autopsy,7,7,11.71,0.05713102346477033,0.035083940733299505,0.18295781104290632,0.03535995498467209,4.29,2.62,9.59,58.0,0.5011255898842022,0
veteran,7,8,9.9,0.2803241471174775,0.08052086795968269,0.2803241471174775,0.06944243414960646,4.58,6.86,3.75,55.0,0.6249047829421798,0
bitchy,6,5,11.44,0.0604895062025953,0.03483528137659987,0.07675806728297804,0.030867862481844723,2.32,3.11,1.25,37.0,0.4933910502774032,1
stinker,7,8,4.33,0.12022158688110998,0.02982284150179114,0.022310767378195,0.03996235967178252,2.81,3.3,2.06,35.0,0.511709367842697,1
exorcist,8,9,12.11,0.047203606001237505,0.08916798472867808,0.047203606001237505,0.046427531214454934,3.43,3.76,0.98,50.0,0.5704366693412597,1
coaster,7,7,7.89,0.31876892212556346,0.11528482434681053,0.22422137515973642,0.12239540734976083,4.68,5.48,3.12,34.0,0.6484334685510331,1
dry,3,4,4.11,0.14312085279449774,0.09764226435546723,0.11682189104597199,0.09547293061492917,3.77,4.86,42.82,26.0,0.5072712328404584,0
smash,5,5,4.65,0.1379515939150099,0.08221452525721609,0.13660485348182483,0.081357629334905,3.79,4.68,8.25,34.0,0.5365743934345796,0
bookkeeper,10,10,9.15,0.10942442432017166,0.08011598795845276,0.3072232867408841,0.09105470411573695,4.64,5.58,1.27,69.0,0.5762516696208706,1
gifted,6,7,7.94,0.4578273245716828,0.15960492713828872,0.21854463224558818,0.17143115327306735,1.85,6.62,4.49,37.0,0.5790540461362446,0
jig,3,4,8.7,0.11958942973172544,0.10025114898976076,0.11702288953544145,0.06403685787056297,3.85,4.95,1.71,20.0,0.5943452084189904,0
absolute,8,8,8.53,0.08092716283486383,0.06452095260170815,0.08015569644803235,0.04797074570494761,1.81,5.43,11.31,53.0,0.6041298814147791,0
stew,4,5,6.95,0.09412494265078492,0.046501808880012305,0.03844834775033856,0.043401822938505585,4.43,5.86,6.43,28.0,0.4550107308792602,0
rich,4,4,6.32,0.3214494969813771,0.15157447563341914,0.23792405389809212,0.347054970580682,2.79,6.83,80.39,32.0,0.5003894721014897,0
slow,4,4,4.15,0.23575572429224798,0.0701969670693242,0.23400700517257292,0.1184352004367784,3.28,4.0,76.02,21.0,0.48608269674698834,0
adjective,9,8,8.6,0.18370699113631841,0.050346109041843695,0.18370699113631841,0.03140635816381917,2.43,5.95,0.49,55.0,0.44997885866882237,0
perspective,11,10,10.78,0.12667258684368327,0.05136367247788634,0.12667258684368327,0.08345852942800606,2.38,6.21,8.22,69.0,0.5833967715050137,1
sleeper,7,7,7.33,0.07397564669401856,0.10180172488260869,0.2755047161023279,0.09688197492786146,3.4,5.84,2.06,35.0,0.636744162027488,1
cardiac,7,7,11.74,0.15689651552429976,0.0601933304195373,0.06949291027588797,0.06704466382718512,2.81,3.73,3.96,55.0,0.4726265108943782,0
strings,7,7,5.74,0.12412194562256554,0.05855778317500667,0.06806571423931983,0.052734562834619074,4.75,5.28,8.2,36.0,0.586032937218568,0
know,4,3,4.5,0.16974166550325243,0.09053670068651226,0.13259717132800466,0.16746084323204172,1.68,6.82,5721.18,32.0,0.22443813807407847,0
zoning,6,6,11.84,0.32480088727774914,0.1282950056194935,0.3052909434663745,0.14213511488277636,2.45,4.65,1.2,38.0,0.6608542492693628,0
practice,8,8,6.24,0.15651827377706726,0.08132387741287682,0.20539042282262548,0.07343665202596167,2.52,5.72,45.69,49.0,0.6170525294802461,1
