word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
aids,4,4,8.89,0.17160627738508935,0.09069721202476726,0.26383414128808874,0.08788954725439987,3.44,1.33,1.06,21.0,0.5910520153635705,0
quiet,5,6,4.15,0.0882187753232404,0.14373049111769706,0.08689118653596033,0.14255981310273072,2.76,6.47,117.22,34.0,0.4719500646172152,0
wait,4,4,4.3,0.08542934187223741,0.2780817082719845,0.08719406567284863,0.2755531285247113,2.68,4.55,830.25,20.0,0.37328015310737894,0
stagger,7,7,9.56,0.2172946895017852,0.10398397463521725,0.20617020254321244,0.11695973247126791,3.57,3.42,0.59,37.0,0.6004748335694561,0
infatuated,10,12,12.52,0.13123898090024397,0.048560360152806785,0.2464791429006287,0.03416970247161139,1.7,6.0,0.73,70.0,0.5110179694711088,0
toll,4,4,8.37,0.09202353514102606,0.1360915722789725,0.03464299288762175,0.1424431521346325,3.54,3.53,3.35,20.0,0.6860023236594046,0
spawn,5,5,11.25,0.16536039313617848,0.06737767905935294,0.16536039313617848,0.07517187102669104,3.9,4.85,1.82,33.0,0.6189142704833541,0
distinguishing,14,13,11.58,0.11314393526107909,0.03379253239512595,0.08921153810428589,0.04158725595637105,1.75,5.37,0.55,98.0,0.6156787381626185,0
extent,6,8,10.72,0.17016784650762803,0.06788370902761762,0.22335489320937638,0.053184447064394944,1.44,5.57,4.06,38.0,0.6389420232452083,1
marginal,8,7,12.0,0.3540241342286036,0.08716983115035479,0.23386246829347135,0.08875215013058829,1.92,4.6,0.55,49.0,0.6831013449840914,1
buyer,5,5,6.94,0.14941234512630072,0.11463232372703265,0.17318500184037652,0.21105632517178882,4.36,5.9,5.18,38.0,0.5226679910407394,1
skillet,7,7,8.2,0.07596751564597606,0.020754270689240344,0.07596751564597606,0.029516056629493345,4.73,5.85,1.22,41.0,0.4056759209265075,0
intrigue,8,7,10.68,0.033063895533873386,0.024859917941302878,0.08200318117097603,0.03902322831290099,2.0,6.05,1.51,63.0,0.5749916473676564,0
jolly,5,5,6.594712000000001,0.09090716463332273,0.1123768799563491,0.1095333622250999,0.1137240907136151,2.34,7.47,7.49,30.0,0.5782089979915197,0
superficial,11,10,12.83,0.08790031197592446,0.03255665274128396,0.17586835403214807,0.03899305520028615,1.85,3.79,2.9,82.0,0.6116073438223385,1
sassafras,9,9,10.53,0.045443027181783835,0.01979086547630291,0.052393521996720434,0.01890013573395437,4.19,5.48,0.63,79.0,0.4314634827381984,0
criticism,9,11,10.2,0.0876776164231771,0.027310057448805946,0.0876776164231771,0.025164822237787793,2.07,3.84,3.04,57.0,0.5727470277689019,1
rehabilitate,12,12,12.89,0.329711679491573,0.06223156080973413,0.31369656426016784,0.04539192195652533,1.76,6.32,0.41,88.0,0.6080041914668474,1
villa,5,5,10.5,0.3104662735446395,0.09818138209342614,0.1805189091620822,0.09305073030252238,4.79,6.44,4.39,35.0,0.578129390983218,0
physique,8,6,11.89,0.04143229779021523,0.031045371693398504,0.16010669619992396,0.04118433329929437,3.65,5.74,0.65,73.0,0.5545030515528481,0
chic,4,4,9.53,0.1279512206497867,0.07307074054875178,0.19526287247689988,0.18296736406284517,2.26,6.47,2.33,26.0,0.5266587935619262,0
fill,4,4,5.06,0.10959020457499191,0.1408306823627169,0.16036716895632275,0.153187748404932,3.32,5.56,43.94,20.0,0.574288450894406,0
chorus,6,6,7.5,0.14655359842869833,0.06314238443724504,0.14655359842869833,0.07410448728208173,4.03,6.0,6.08,38.0,0.5080198378451695,0
brash,5,5,11.47,0.25070086220354104,0.10333514809132857,0.30349775869611484,0.10353305274987049,2.46,4.38,0.41,32.0,0.5740077220771089,0
insulin,7,9,11.32,0.030916174313874185,0.0255240561093358,0.08684500185632256,0.025346817451163964,4.37,4.52,2.1,55.0,0.5421315244861272,0
juggle,6,5,6.39,0.0820523854489817,0.05579683702721262,0.05389709878460819,0.048770361787269546,4.04,5.84,1.45,35.0,0.6200369958160677,0
key,3,3,3.58,0.07246436064473202,0.046386885883184376,0.12003877603734643,0.08170146935075036,4.89,6.22,86.86,24.0,0.5525353144128408,0
distrust,8,9,10.1,0.1317870980860328,0.05499035083684747,0.1317870980860328,0.062050760880463,1.44,2.95,0.75,51.0,0.4962649606272909,1
fiddle,6,5,8.28,0.13179830967086678,0.08881844700357318,0.1325501216501504,0.07916015865843323,4.81,5.05,3.63,29.0,0.4892800058187105,0
disorder,8,8,8.78,0.30055854618589806,0.09927577324698615,0.2378964052693436,0.07806471456026991,3.1,3.76,7.14,55.0,0.5431860735380973,1
fearsome,8,6,7.78,0.05758521886591117,0.06122190068767539,0.1435847403868822,0.08128271965456124,2.0,3.32,0.76,72.0,0.5819738003015336,1
culture,7,7,9.52,0.0877456554480273,0.03997006408745015,0.11157375172337565,0.06570363843955906,2.04,6.28,13.94,43.0,0.5641972939301035,0
