word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
aids,4,4,8.89,0.2764995688674039,0.1426468502016049,0.358361842807331,0.13341717486354446,3.44,1.33,1.06,21.0,0.5910520153635705,0
quiet,5,6,4.15,0.3355582380891709,0.14320664085394602,0.33719169970835744,0.15402987694815087,2.76,6.47,117.22,34.0,0.4719500646172152,0
wait,4,4,4.3,0.0845664016409698,0.11807927638630113,0.08519309900244844,0.12197952140874015,2.68,4.55,830.25,20.0,0.37328015310737894,0
stagger,7,7,9.56,0.07307118551819855,0.028651712348482603,0.06520697049825226,0.03219976939502602,3.57,3.42,0.59,37.0,0.6004748335694561,0
infatuated,10,12,12.52,0.05043766787354782,0.013034119795984735,0.061090102309316184,0.011892073831179092,1.7,6.0,0.73,70.0,0.5110179694711088,0
toll,4,4,8.37,0.07115451607451155,0.059136914652906006,0.06361145168888953,0.07380457982456372,3.54,3.53,3.35,20.0,0.6860023236594046,0
spawn,5,5,11.25,0.1826283352704578,0.06292228548135613,0.1826283352704578,0.06338532103560532,3.9,4.85,1.82,33.0,0.6189142704833541,0
distinguishing,14,13,11.58,0.07667616668482613,0.014128116061813377,0.11085016250839874,0.014411594787120409,1.75,5.37,0.55,98.0,0.6156787381626185,0
extent,6,8,10.72,0.03383759837555744,0.03821180318877514,0.008975258480927313,0.022388883674269663,1.44,5.57,4.06,38.0,0.6389420232452083,1
marginal,8,7,12.0,0.1260564499325591,0.03532050390090874,0.036226213626067885,0.033166821589664726,1.92,4.6,0.55,49.0,0.6831013449840914,1
buyer,5,5,6.94,0.043536768626246454,0.058516863223011986,0.027382684455545953,0.11072330865061766,4.36,5.9,5.18,38.0,0.5226679910407394,1
skillet,7,7,8.2,0.1783442818500698,0.08292196937882716,0.1783442818500698,0.12208130907608804,4.73,5.85,1.22,41.0,0.4056759209265075,0
intrigue,8,7,10.68,0.1615337402914347,0.02710932863800772,0.11592690496931554,0.03858305211585992,2.0,6.05,1.51,63.0,0.5749916473676564,0
jolly,5,5,6.594712000000001,0.15208728462704488,0.11886903067834075,0.2747927639607949,0.1130413641298669,2.34,7.47,7.49,30.0,0.5782089979915197,0
superficial,11,10,12.83,0.20937080367484365,0.04970860943375599,0.4402388611429015,0.06347342361476853,1.85,3.79,2.9,82.0,0.6116073438223385,1
sassafras,9,9,10.53,0.17104896824679813,0.03865355039577668,0.03959522484917137,0.04607874790364982,4.19,5.48,0.63,79.0,0.4314634827381984,0
criticism,9,11,10.2,0.025855452600831077,0.04053322949330772,0.025855452600831077,0.03280251696997874,2.07,3.84,3.04,57.0,0.5727470277689019,1
rehabilitate,12,12,12.89,0.2657262214549678,0.05368108583696191,0.2693163147969884,0.03871130942683186,1.76,6.32,0.41,88.0,0.6080041914668474,1
villa,5,5,10.5,0.13266622771441525,0.08112519454753486,0.29277941063062046,0.07872266175703145,4.79,6.44,4.39,35.0,0.578129390983218,0
physique,8,6,11.89,0.2563722623429603,0.05734606121254681,0.18960931432314632,0.061842798342614795,3.65,5.74,0.65,73.0,0.5545030515528481,0
chic,4,4,9.53,0.07071908526833859,0.0630433171698483,0.06258984568500117,0.13687622343783626,2.26,6.47,2.33,26.0,0.5266587935619262,0
fill,4,4,5.06,0.10301219037575432,0.21948973226373136,0.20979878442247257,0.24100446357274877,3.32,5.56,43.94,20.0,0.574288450894406,0
chorus,6,6,7.5,0.1585633331461481,0.0632322736365853,0.1585633331461481,0.0590095551103575,4.03,6.0,6.08,38.0,0.5080198378451695,0
brash,5,5,11.47,0.07189538399889174,0.06699006087562294,0.13437085539795898,0.07103590014398778,2.46,4.38,0.41,32.0,0.5740077220771089,0
insulin,7,9,11.32,0.204211420539906,0.054728792997278335,0.10940259425410777,0.04490386715647628,4.37,4.52,2.1,55.0,0.5421315244861272,0
juggle,6,5,6.39,0.06972478323732283,0.05993334299011166,0.07252963699566017,0.04844394360507153,4.04,5.84,1.45,35.0,0.6200369958160677,0
key,3,3,3.58,0.05392141623972775,0.038812997776915485,0.06317691766222258,0.06665652072037116,4.89,6.22,86.86,24.0,0.5525353144128408,0
distrust,8,9,10.1,0.23716863400609195,0.12076245115358435,0.23716863400609195,0.11954249160662006,1.44,2.95,0.75,51.0,0.4962649606272909,1
fiddle,6,5,8.28,0.42843458829224457,0.1581133854560843,0.44347167043069224,0.15069563875464306,4.81,5.05,3.63,29.0,0.4892800058187105,0
disorder,8,8,8.78,0.22184116863960376,0.051526638609505925,0.1138240656080684,0.03652676214718318,3.1,3.76,7.14,55.0,0.5431860735380973,1
fearsome,8,6,7.78,0.01326128400095687,0.026418519485596644,0.06216935966051543,0.03478012379413148,2.0,3.32,0.76,72.0,0.5819738003015336,1
culture,7,7,9.52,0.14860892806075576,0.05088728385294761,0.10079868221084169,0.06003215434736868,2.04,6.28,13.94,43.0,0.5641972939301035,0
huge,4,5,4.9,0.11188052412416927,0.06168392121564401,0.11188052412416925,0.06764302261291828,3.54,5.72,48.37,33.0,0.4414198430965682,0
evident,7,8,12.55,0.08718207333243448,0.04632447893417215,0.09250822135433766,0.04736688079293452,2.04,5.1,1.33,51.0,0.6062641312050594,0
roomy,5,5,7.58,0.09215361269725166,0.05609505638936272,0.041152627566670985,0.053794726343734126,2.83,6.6,0.39,35.0,0.5291788022086327,1
