word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
aids,4,4,8.89,0.09339368686627768,0.10414048098164692,0.14894293389372135,0.1022939068198653,3.44,1.33,1.06,21.0,0.5910520153635705,0
quiet,5,6,4.15,0.03448591812129278,0.027349067473144303,0.03411107103862029,0.029465040817910477,2.76,6.47,117.22,34.0,0.4719500646172152,0
wait,4,4,4.3,0.06157280533187096,0.16072087768315188,0.06347413107212845,0.14186454719828445,2.68,4.55,830.25,20.0,0.37328015310737894,0
stagger,7,7,9.56,0.07224729731611562,0.074575433500233,0.1782842735959399,0.09069017135198564,3.57,3.42,0.59,37.0,0.6004748335694561,0
infatuated,10,12,12.52,0.3414758823680082,0.06183874730659955,0.28740769548186157,0.0584559312534242,1.7,6.0,0.73,70.0,0.5110179694711088,0
toll,4,4,8.37,0.19139167230352835,0.2396684338755303,0.23504555465572208,0.24328920955344344,3.54,3.53,3.35,20.0,0.6860023236594046,0
spawn,5,5,11.25,0.3567324274240313,0.12591383091021924,0.3567324274240313,0.12923251088789817,3.9,4.85,1.82,33.0,0.6189142704833541,0
distinguishing,14,13,11.58,0.29900716881704925,0.039031458299304225,0.19370975296998774,0.045618945848123066,1.75,5.37,0.55,98.0,0.6156787381626185,0
extent,6,8,10.72,0.26446050665078924,0.12604732208978284,0.6128908174570205,0.08936033205044534,1.44,5.57,4.06,38.0,0.6389420232452083,1
marginal,8,7,12.0,0.1522225132102264,0.050749939936041995,0.07653124018966267,0.055823519689599636,1.92,4.6,0.55,49.0,0.6831013449840914,1
buyer,5,5,6.94,0.22779982089613487,0.07353956722383312,0.07344998943170225,0.13681133738022835,4.36,5.9,5.18,38.0,0.5226679910407394,1
skillet,7,7,8.2,0.19344673195714465,0.03921355009376666,0.19344673195714465,0.048081201734096274,4.73,5.85,1.22,41.0,0.4056759209265075,0
intrigue,8,7,10.68,0.07531676282885376,0.024784774396311653,0.12946299194055477,0.03691375184900225,2.0,6.05,1.51,63.0,0.5749916473676564,0
jolly,5,5,6.594712000000001,0.07108448885927893,0.030292894985356745,0.08516127907088847,0.028169664931460572,2.34,7.47,7.49,30.0,0.5782089979915197,0
superficial,11,10,12.83,0.3126079058450999,0.04539310436140938,0.26283406836811585,0.04459313475461192,1.85,3.79,2.9,82.0,0.6116073438223385,1
sassafras,9,9,10.53,0.12690555398006667,0.023833255107660732,0.12368529410407667,0.02743205748604297,4.19,5.48,0.63,79.0,0.4314634827381984,0
criticism,9,11,10.2,0.19180060297493534,0.05691845032417675,0.19180060297493534,0.06774740160860943,2.07,3.84,3.04,57.0,0.5727470277689019,1
rehabilitate,12,12,12.89,0.024354889247411114,0.0548194496399723,0.04006720815056813,0.04055188515089839,1.76,6.32,0.41,88.0,0.6080041914668474,1
villa,5,5,10.5,0.11956867852477625,0.1445705825242224,0.25206036375535407,0.14329745743488506,4.79,6.44,4.39,35.0,0.578129390983218,0
physique,8,6,11.89,0.17154481627849064,0.032975658737568955,0.15039949274629155,0.04323390364834491,3.65,5.74,0.65,73.0,0.5545030515528481,0
chic,4,4,9.53,0.11823180742624721,0.09237169651857007,0.055280466063269744,0.16428759605479099,2.26,6.47,2.33,26.0,0.5266587935619262,0
fill,4,4,5.06,0.20649017539950507,0.26515302274429936,0.18833978785663516,0.26202924481744394,3.32,5.56,43.94,20.0,0.574288450894406,0
chorus,6,6,7.5,0.07667539800006183,0.032411038814022824,0.07667539800006183,0.02989768205304232,4.03,6.0,6.08,38.0,0.5080198378451695,0
brash,5,5,11.47,0.16373567717020246,0.07676035633685832,0.09921176792749681,0.07728153893892747,2.46,4.38,0.41,32.0,0.5740077220771089,0
insulin,7,9,11.32,0.16496013945869584,0.031751434206177924,0.13262840508582127,0.0319056894401129,4.37,4.52,2.1,55.0,0.5421315244861272,0
juggle,6,5,6.39,0.30464564945910644,0.11411225486797112,0.2454342747944357,0.10383629354432435,4.04,5.84,1.45,35.0,0.6200369958160677,0
key,3,3,3.58,0.21193632608751437,0.1001154169736781,0.22784632563786175,0.19597576903708294,4.89,6.22,86.86,24.0,0.5525353144128408,0
distrust,8,9,10.1,0.13788286691067317,0.016501062839354465,0.13788286691067317,0.01926442688655787,1.44,2.95,0.75,51.0,0.4962649606272909,1
fiddle,6,5,8.28,0.03449039414841981,0.03618087552888957,0.037056678156350664,0.03351244430411463,4.81,5.05,3.63,29.0,0.4892800058187105,0
disorder,8,8,8.78,0.1102105267821206,0.05474682911417152,0.14485036315834074,0.038900932506292056,3.1,3.76,7.14,55.0,0.5431860735380973,1
fearsome,8,6,7.78,0.017904644572332946,0.031898259040129266,0.11271832950372405,0.03985537814281237,2.0,3.32,0.76,72.0,0.5819738003015336,1
culture,7,7,9.52,0.04208581413441199,0.022835274782518063,0.0339706755327399,0.029090418669213868,2.04,6.28,13.94,43.0,0.5641972939301035,0
huge,4,5,4.9,0.12466272090476246,0.034919952696252136,0.12466272090476245,0.03913519989383956,3.54,5.72,48.37,33.0,0.4414198430965682,0
evident,7,8,12.55,0.2874615616841647,0.06704872115031488,0.3013836717148597,0.06781360423831684,2.04,5.1,1.33,51.0,0.6062641312050594,0
roomy,5,5,7.58,0.15362107023328636,0.09634231823901224,0.30202884852905637,0.09387619990608936,2.83,6.6,0.39,35.0,0.5291788022086327,1
autopsy,7,7,11.71,0.010273091946778347,0.017787343752842116,0.00597747230536791,0.017164873578119168,4.29,2.62,9.59,58.0,0.5011255898842022,0
