word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
aids,4,4,8.89,0.13919594529592086,0.04977925619604264,0.12276965514238589,0.048253154735924925,3.44,1.33,1.06,21.0,0.5910520153635705,0
quiet,5,6,4.15,0.3055943824551162,0.12916657389576072,0.30555408822132635,0.13545834788398023,2.76,6.47,117.22,34.0,0.4719500646172152,0
wait,4,4,4.3,0.14377609244543943,0.2511556060043491,0.14423842158778424,0.23472504024608107,2.68,4.55,830.25,20.0,0.37328015310737894,0
stagger,7,7,9.56,0.2047455628115009,0.09592646478385658,0.20143661378898253,0.08793979728310947,3.57,3.42,0.59,37.0,0.6004748335694561,0
infatuated,10,12,12.52,0.18192921956779162,0.041142662224583675,0.15638936394707773,0.034393928077503064,1.7,6.0,0.73,70.0,0.5110179694711088,0
toll,4,4,8.37,0.06065935034104921,0.0741362366292781,0.02367397408361484,0.08373095722667966,3.54,3.53,3.35,20.0,0.6860023236594046,0
spawn,5,5,11.25,0.12274940415493983,0.0420088552829006,0.12274940415493983,0.044061438555955505,3.9,4.85,1.82,33.0,0.6189142704833541,0
distinguishing,14,13,11.58,0.10563415388277315,0.017742792075894544,0.12348586261301187,0.02368670838863546,1.75,5.37,0.55,98.0,0.6156787381626185,0
extent,6,8,10.72,0.2383270294933823,0.14034504980987783,0.08193467985177547,0.09728672161471422,1.44,5.57,4.06,38.0,0.6389420232452083,1
marginal,8,7,12.0,0.03039377230384004,0.01604966633174451,0.023473776726931978,0.017181457628308854,1.92,4.6,0.55,49.0,0.6831013449840914,1
buyer,5,5,6.94,0.10779257084178313,0.06499971272514277,0.08282209810623135,0.15873025575479396,4.36,5.9,5.18,38.0,0.5226679910407394,1
skillet,7,7,8.2,0.3530794434693246,0.11708774636925798,0.3530794434693246,0.15136574354040866,4.73,5.85,1.22,41.0,0.4056759209265075,0
intrigue,8,7,10.68,0.2089074571986758,0.03955471656403894,0.10833135480670061,0.06264100932388106,2.0,6.05,1.51,63.0,0.5749916473676564,0
jolly,5,5,6.594712000000001,0.27959700719240416,0.13272081356440565,0.328775154080582,0.1263984635656577,2.34,7.47,7.49,30.0,0.5782089979915197,0
