word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
aids,4,4,8.89,0.04704287864583589,0.03550565191313407,0.030383493156644775,0.03679155982485537,3.44,1.33,1.06,21.0,0.5910520153635705,0
quiet,5,6,4.15,0.02950926858845399,0.12584776381434498,0.026577840585583563,0.13082103730130462,2.76,6.47,117.22,34.0,0.4719500646172152,0
wait,4,4,4.3,0.11349976195005347,0.06694290743163168,0.11284834861741692,0.06568189370066858,2.68,4.55,830.25,20.0,0.37328015310737894,0
stagger,7,7,9.56,0.07800519189488413,0.054451099055058294,0.07876373576499643,0.07677916242092347,3.57,3.42,0.59,37.0,0.6004748335694561,0
infatuated,10,12,12.52,0.12281678988899415,0.03650569810375939,0.17445491005594463,0.03342179541000569,1.7,6.0,0.73,70.0,0.5110179694711088,0
toll,4,4,8.37,0.10005256314044562,0.11384773160882337,0.21552207438385704,0.11319318183355694,3.54,3.53,3.35,20.0,0.6860023236594046,0
spawn,5,5,11.25,0.1178733170599735,0.054210926239767455,0.1178733170599735,0.05766318867958073,3.9,4.85,1.82,33.0,0.6189142704833541,0
distinguishing,14,13,11.58,0.10454766528792887,0.024996801770416268,0.09402028480332532,0.02941154207780691,1.75,5.37,0.55,98.0,0.6156787381626185,0
extent,6,8,10.72,0.06189416832146512,0.026669394311540483,0.012385090509984775,0.01792981578585279,1.44,5.57,4.06,38.0,0.6389420232452083,1
marginal,8,7,12.0,0.0891131914352159,0.04591080365801938,0.11689881028505907,0.05001694420940726,1.92,4.6,0.55,49.0,0.6831013449840914,1
buyer,5,5,6.94,0.013792522704445514,0.040150561298387503,0.1396885452439024,0.08843905676376793,4.36,5.9,5.18,38.0,0.5226679910407394,1
skillet,7,7,8.2,0.026686823937145433,0.03878922464594428,0.026686823937145433,0.05420193786669136,4.73,5.85,1.22,41.0,0.4056759209265075,0
intrigue,8,7,10.68,0.13878821942519026,0.029104119548374132,0.17511251230806282,0.04131694351643177,2.0,6.05,1.51,63.0,0.5749916473676564,0
jolly,5,5,6.594712000000001,0.24554740865106625,0.12625607822086696,0.10847224311541741,0.12069678117934793,2.34,7.47,7.49,30.0,0.5782089979915197,0
superficial,11,10,12.83,0.3164960886979844,0.056188112890678016,0.2432813985679498,0.062019239989961665,1.85,3.79,2.9,82.0,0.6116073438223385,1
sassafras,9,9,10.53,0.0963955954068118,0.022267399853600104,0.032957277452187635,0.020865592524112863,4.19,5.48,0.63,79.0,0.4314634827381984,0
criticism,9,11,10.2,0.1225386304521258,0.039025240736670054,0.1225386304521258,0.045519937825027335,2.07,3.84,3.04,57.0,0.5727470277689019,1
rehabilitate,12,12,12.89,0.01958618222921524,0.0392572285642585,0.021822906493339483,0.037493726281422175,1.76,6.32,0.41,88.0,0.6080041914668474,1
villa,5,5,10.5,0.1588016220028093,0.08796239505900123,0.06384744245074452,0.08905666773077428,4.79,6.44,4.39,35.0,0.578129390983218,0
physique,8,6,11.89,0.2014979345856615,0.04407312128566234,0.2454335181686686,0.0554026783421177,3.65,5.74,0.65,73.0,0.5545030515528481,0
chic,4,4,9.53,0.20522281259602043,0.09554538565799671,0.05819133849689085,0.1601175264718071,2.26,6.47,2.33,26.0,0.5266587935619262,0
fill,4,4,5.06,0.31457151140881234,0.2275513928901033,0.26780105409688143,0.24169432139558228,3.32,5.56,43.94,20.0,0.574288450894406,0
chorus,6,6,7.5,0.09006899880219432,0.050362980319185395,0.09006899880219432,0.06080351713801589,4.03,6.0,6.08,38.0,0.5080198378451695,0
brash,5,5,11.47,0.16703650225995173,0.056655697078275544,0.14649152641497773,0.05172291491597407,2.46,4.38,0.41,32.0,0.5740077220771089,0
insulin,7,9,11.32,0.1018363247182602,0.08747091746772517,0.16962859329575466,0.07423517420984962,4.37,4.52,2.1,55.0,0.5421315244861272,0
juggle,6,5,6.39,0.18475644107792444,0.11018657743005894,0.34252638534405877,0.08546241126774964,4.04,5.84,1.45,35.0,0.6200369958160677,0
key,3,3,3.58,0.0792143214352805,0.03882630639810769,0.1349211158275334,0.0725401189297639,4.89,6.22,86.86,24.0,0.5525353144128408,0
distrust,8,9,10.1,0.06311536236423598,0.0376748414007206,0.06311536236423598,0.03350742143284102,1.44,2.95,0.75,51.0,0.4962649606272909,1
fiddle,6,5,8.28,0.07511712402108901,0.05863334076218347,0.054514721159449164,0.049404834571446794,4.81,5.05,3.63,29.0,0.4892800058187105,0
disorder,8,8,8.78,0.4067140191243564,0.08642594510498645,0.2187422946467164,0.06547999752693234,3.1,3.76,7.14,55.0,0.5431860735380973,1
fearsome,8,6,7.78,0.6109644649410455,0.06607501381218411,0.22473089849709532,0.08439826992679893,2.0,3.32,0.76,72.0,0.5819738003015336,1
culture,7,7,9.52,0.12169720717115665,0.04351410289806741,0.12538220150899979,0.07387461302751763,2.04,6.28,13.94,43.0,0.5641972939301035,0
huge,4,5,4.9,0.13589302454620555,0.09673561301874337,0.13589302454620553,0.09123622347956355,3.54,5.72,48.37,33.0,0.4414198430965682,0
evident,7,8,12.55,0.1794657125917662,0.03285797706048007,0.18447583275282786,0.038600017624756025,2.04,5.1,1.33,51.0,0.6062641312050594,0
roomy,5,5,7.58,0.11082718876847181,0.0720556661661052,0.13852773801288173,0.07028335250725648,2.83,6.6,0.39,35.0,0.5291788022086327,1
autopsy,7,7,11.71,0.17395925880022448,0.09289611460438514,0.4322378263901821,0.10098465838772888,4.29,2.62,9.59,58.0,0.5011255898842022,0
veteran,7,8,9.9,0.037430322930627064,0.0444237434485157,0.037430322930627064,0.03814653751419763,4.58,6.86,3.75,55.0,0.6249047829421798,0
bitchy,6,5,11.44,0.1502729651707091,0.10591667687705715,0.11322294422370048,0.10231506232687211,2.32,3.11,1.25,37.0,0.4933910502774032,1
stinker,7,8,4.33,0.04765993181248932,0.07233475198125713,0.09464005871037494,0.07457180804608629,2.81,3.3,2.06,35.0,0.511709367842697,1
exorcist,8,9,12.11,0.4540730369638524,0.1262168769792212,0.4540730369638524,0.07484665978968538,3.43,3.76,0.98,50.0,0.5704366693412597,1
coaster,7,7,7.89,0.23660259790950505,0.16738049546832476,0.26783500926110826,0.16163858385549798,4.68,5.48,3.12,34.0,0.6484334685510331,1
dry,3,4,4.11,0.1362738748195115,0.08831143174008964,0.19816381257627735,0.09830653192022129,3.77,4.86,42.82,26.0,0.5072712328404584,0
smash,5,5,4.65,0.14663415071685987,0.08080561467262797,0.1465477915142248,0.08066695265085197,3.79,4.68,8.25,34.0,0.5365743934345796,0
bookkeeper,10,10,9.15,0.01923246176211285,0.016682634110952423,0.1268346091229498,0.018761189823095836,4.64,5.58,1.27,69.0,0.5762516696208706,1
gifted,6,7,7.94,0.051942637505699926,0.07771281994603914,0.1925041557414675,0.08721579060315421,1.85,6.62,4.49,37.0,0.5790540461362446,0
jig,3,4,8.7,0.22935105093377048,0.1570453943136204,0.24529824316000048,0.08027236550540656,3.85,4.95,1.71,20.0,0.5943452084189904,0
absolute,8,8,8.53,0.17001034105292545,0.058849769215833056,0.16995531461974472,0.03611857399405514,1.81,5.43,11.31,53.0,0.6041298814147791,0
stew,4,5,6.95,0.2771402680938114,0.12184657067427251,0.10160713464997814,0.1047788592854043,4.43,5.86,6.43,28.0,0.4550107308792602,0
rich,4,4,6.32,0.08526186441418811,0.08849920098100235,0.17017181145760357,0.20761028400508574,2.79,6.83,80.39,32.0,0.5003894721014897,0
slow,4,4,4.15,0.257010058034211,0.16870352381336165,0.26984323239523034,0.29608064008738716,3.28,4.0,76.02,21.0,0.48608269674698834,0
adjective,9,8,8.6,0.22778124435401007,0.06917206119359998,0.22778124435401007,0.05731674745288977,2.43,5.95,0.49,55.0,0.44997885866882237,0
perspective,11,10,10.78,0.03689775896136347,0.04076772216516159,0.03689775896136347,0.06826503615465455,2.38,6.21,8.22,69.0,0.5833967715050137,1
sleeper,7,7,7.33,0.0983135800343159,0.10344907751373332,0.1559708046807199,0.11009672995537001,3.4,5.84,2.06,35.0,0.636744162027488,1
cardiac,7,7,11.74,0.11113693228548506,0.06274192027912652,0.20480392700359662,0.06379365190480193,2.81,3.73,3.96,55.0,0.4726265108943782,0
strings,7,7,5.74,0.09538245354697683,0.05547610721367602,0.11039940834939493,0.0507857165699406,4.75,5.28,8.2,36.0,0.586032937218568,0
know,4,3,4.5,0.14483151498454572,0.129860894961294,0.13447641962712328,0.22006347436929263,1.68,6.82,5721.18,32.0,0.22443813807407847,0
zoning,6,6,11.84,0.08058504527833865,0.03380885091572685,0.050254586503362945,0.03481941953894715,2.45,4.65,1.2,38.0,0.6608542492693628,0
practice,8,8,6.24,0.20910461922798745,0.06064265183863343,0.23035773272071242,0.06330886822432778,2.52,5.72,45.69,49.0,0.6170525294802461,1
wee,3,3,6.39,0.1874388716363547,0.15261773298308912,0.20814725386076896,0.15327894869664743,3.14,5.95,8.51,20.0,0.5241659914316631,0
pound,5,5,6.79,0.11371156547366185,0.08536849961271466,0.07952888274244325,0.07527751403213057,4.61,4.62,13.88,31.0,0.54000568260545,0
