word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
aids,4,4,8.89,0.2028216649330608,0.136311954572469,0.3083901438285461,0.12330631549276853,3.44,1.33,1.06,21.0,0.5910520153635705,0
quiet,5,6,4.15,0.2015100839745151,0.05178105759432844,0.20273856545986163,0.05193467180101304,2.76,6.47,117.22,34.0,0.4719500646172152,0
wait,4,4,4.3,0.32926830561407144,0.2383194407762028,0.330947463406077,0.23401029629245165,2.68,4.55,830.25,20.0,0.37328015310737894,0
stagger,7,7,9.56,0.22932713787956122,0.09232002621684246,0.11932556752550368,0.09598875166010347,3.57,3.42,0.59,37.0,0.6004748335694561,0
infatuated,10,12,12.52,0.36053109978024894,0.06911226155723552,0.33649251047585715,0.06070441216913699,1.7,6.0,0.73,70.0,0.5110179694711088,0
toll,4,4,8.37,0.21049844240722734,0.20451091460563814,0.46010649280165505,0.18286719745786573,3.54,3.53,3.35,20.0,0.6860023236594046,0
spawn,5,5,11.25,0.2462966416304966,0.12939094548905294,0.2462966416304966,0.1183691030838494,3.9,4.85,1.82,33.0,0.6189142704833541,0
distinguishing,14,13,11.58,0.4265694842671606,0.04448496109279228,0.26949921759273465,0.04387373077882881,1.75,5.37,0.55,98.0,0.6156787381626185,0
extent,6,8,10.72,0.13724811076113413,0.15477850538778504,0.21543055718255857,0.0887012690596616,1.44,5.57,4.06,38.0,0.6389420232452083,1
marginal,8,7,12.0,0.012228392887258348,0.04208987737929928,0.08835193217771013,0.04392504011064224,1.92,4.6,0.55,49.0,0.6831013449840914,1
buyer,5,5,6.94,0.17057781847897158,0.07199019812012222,0.10825438717796906,0.12044393331844208,4.36,5.9,5.18,38.0,0.5226679910407394,1
skillet,7,7,8.2,0.29514678558799107,0.08628874996948101,0.29514678558799107,0.14136257472322564,4.73,5.85,1.22,41.0,0.4056759209265075,0
intrigue,8,7,10.68,0.017160986342885376,0.01842716870727369,0.010330266045158777,0.028066655545730394,2.0,6.05,1.51,63.0,0.5749916473676564,0
jolly,5,5,6.594712000000001,0.04259952019047843,0.048336225503731824,0.012727877645505254,0.04461307600622198,2.34,7.47,7.49,30.0,0.5782089979915197,0
superficial,11,10,12.83,0.0029344079605141075,0.020199645953979148,0.08290389375164316,0.025549684857664717,1.85,3.79,2.9,82.0,0.6116073438223385,1
sassafras,9,9,10.53,0.1691661573952462,0.059148575951876066,0.24342485771948336,0.051676196039687136,4.19,5.48,0.63,79.0,0.4314634827381984,0
criticism,9,11,10.2,0.08288813689130003,0.0391501413787255,0.08288813689130003,0.04070607650300407,2.07,3.84,3.04,57.0,0.5727470277689019,1
rehabilitate,12,12,12.89,0.22793781521162004,0.03676858858682033,0.21536855504384655,0.02472210386976014,1.76,6.32,0.41,88.0,0.6080041914668474,1
villa,5,5,10.5,0.2734618456666055,0.14280909168214356,0.306546472362536,0.14220382751002397,4.79,6.44,4.39,35.0,0.578129390983218,0
physique,8,6,11.89,0.10210418072123809,0.018703203801647226,0.0714841706737016,0.024586970100947975,3.65,5.74,0.65,73.0,0.5545030515528481,0
chic,4,4,9.53,0.18546356777676515,0.10438523219942417,0.09316051444365568,0.19901582609388205,2.26,6.47,2.33,26.0,0.5266587935619262,0
fill,4,4,5.06,0.161541791535929,0.1809386659356771,0.18136940350297592,0.20987454270687844,3.32,5.56,43.94,20.0,0.574288450894406,0
chorus,6,6,7.5,0.028071046710664335,0.09918201870456285,0.028071046710664335,0.11075470333225694,4.03,6.0,6.08,38.0,0.5080198378451695,0
brash,5,5,11.47,0.18299712943103788,0.09665370196792546,0.11804897669047179,0.0952114961703977,2.46,4.38,0.41,32.0,0.5740077220771089,0
insulin,7,9,11.32,0.21180843311985653,0.06862588867730071,0.1265760376707799,0.050686875535782494,4.37,4.52,2.1,55.0,0.5421315244861272,0
juggle,6,5,6.39,0.08276190079387527,0.0851358669064631,0.1514129726126303,0.0743864827132664,4.04,5.84,1.45,35.0,0.6200369958160677,0
key,3,3,3.58,0.08794836739476303,0.05636776782991518,0.1869094733262285,0.11597882161022273,4.89,6.22,86.86,24.0,0.5525353144128408,0
