word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
aids,4,4,8.89,0.2977062801339396,0.1402045914464146,0.2477034332587786,0.1257344412301951,3.44,1.33,1.06,21.0,0.5910520153635705,0
quiet,5,6,4.15,0.4285834008914281,0.155912224456729,0.4306291497557642,0.15689788560514256,2.76,6.47,117.22,34.0,0.4719500646172152,0
wait,4,4,4.3,0.16139594827630432,0.13913971128851246,0.16206461315396503,0.11225797194670015,2.68,4.55,830.25,20.0,0.37328015310737894,0
stagger,7,7,9.56,0.3611212849077895,0.14768854194313102,0.32877747370103394,0.15150074594568455,3.57,3.42,0.59,37.0,0.6004748335694561,0
infatuated,10,12,12.52,0.07902653524899846,0.014945062424899612,0.05699763200602176,0.012715937136837708,1.7,6.0,0.73,70.0,0.5110179694711088,0
toll,4,4,8.37,0.04273072648919284,0.11126431306130755,0.08393637193777458,0.0963989333335623,3.54,3.53,3.35,20.0,0.6860023236594046,0
spawn,5,5,11.25,0.1428386241185479,0.04820583952892124,0.1428386241185479,0.043583007789097856,3.9,4.85,1.82,33.0,0.6189142704833541,0
distinguishing,14,13,11.58,0.3227567693174219,0.048335094217998816,0.11930326372737052,0.05905832486240639,1.75,5.37,0.55,98.0,0.6156787381626185,0
extent,6,8,10.72,0.224433637705503,0.0785151650311844,0.16767332912078192,0.06396078392730489,1.44,5.57,4.06,38.0,0.6389420232452083,1
marginal,8,7,12.0,0.21690553459175463,0.08939589418074159,0.3978428973079765,0.08570238742841872,1.92,4.6,0.55,49.0,0.6831013449840914,1
buyer,5,5,6.94,0.21911587846808872,0.09925108919017617,0.07887282004974483,0.18912615657421306,4.36,5.9,5.18,38.0,0.5226679910407394,1
skillet,7,7,8.2,0.4424808168132703,0.06899777494612261,0.4424808168132703,0.09859104669773926,4.73,5.85,1.22,41.0,0.4056759209265075,0
intrigue,8,7,10.68,0.016908848245767754,0.040403832052490735,0.08306717048428688,0.049484192362414,2.0,6.05,1.51,63.0,0.5749916473676564,0
jolly,5,5,6.594712000000001,0.023160788471064724,0.054761684001935505,0.06703096797498848,0.05572959778245911,2.34,7.47,7.49,30.0,0.5782089979915197,0
superficial,11,10,12.83,0.43121961602515013,0.06107716435921814,0.3448918648553411,0.07708912973450194,1.85,3.79,2.9,82.0,0.6116073438223385,1
sassafras,9,9,10.53,0.15095928589015684,0.02401864610756221,0.23625239314405955,0.029583596572849306,4.19,5.48,0.63,79.0,0.4314634827381984,0
criticism,9,11,10.2,0.019660636188306938,0.020815139999987978,0.019660636188306938,0.014948558121149381,2.07,3.84,3.04,57.0,0.5727470277689019,1
rehabilitate,12,12,12.89,0.24516185197733165,0.07461059114416206,0.24270386294474186,0.04873077124324232,1.76,6.32,0.41,88.0,0.6080041914668474,1
villa,5,5,10.5,0.5036060664916922,0.14922352382294346,0.38203686769123685,0.14809558326588648,4.79,6.44,4.39,35.0,0.578129390983218,0
physique,8,6,11.89,0.029813646166176478,0.020777243721987033,0.08640630407233599,0.028024519173500524,3.65,5.74,0.65,73.0,0.5545030515528481,0
chic,4,4,9.53,0.23082230179772667,0.11194777743119617,0.3737246493320298,0.19319825826013817,2.26,6.47,2.33,26.0,0.5266587935619262,0
fill,4,4,5.06,0.054860175679620704,0.052891784551856454,0.044583773505045964,0.04871245710614282,3.32,5.56,43.94,20.0,0.574288450894406,0
chorus,6,6,7.5,0.19956143178394375,0.13246492529059822,0.19956143178394375,0.15038235580213608,4.03,6.0,6.08,38.0,0.5080198378451695,0
brash,5,5,11.47,0.03864831113449894,0.033808942839282555,0.039637303508435376,0.032668974300675765,2.46,4.38,0.41,32.0,0.5740077220771089,0
insulin,7,9,11.32,0.23724830992775653,0.0582333064959526,0.2569827652287028,0.04987906790248264,4.37,4.52,2.1,55.0,0.5421315244861272,0
juggle,6,5,6.39,0.2167364869418613,0.1019718529785262,0.0741903915459891,0.09271326375501544,4.04,5.84,1.45,35.0,0.6200369958160677,0
key,3,3,3.58,0.1479906481020145,0.07685715413856069,0.025837788593878322,0.1455096782767014,4.89,6.22,86.86,24.0,0.5525353144128408,0
