word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
aids,4,4,8.89,0.1229722013326575,0.06946889116663035,0.16301024854359178,0.06568824907102652,3.44,1.33,1.06,21.0,0.5910520153635705,0
quiet,5,6,4.15,0.11490357039399597,0.11360882106413492,0.1152765428596186,0.1090606750618215,2.76,6.47,117.22,34.0,0.4719500646172152,0
wait,4,4,4.3,0.24365015768671747,0.14771763124158346,0.24317358533303715,0.12389408633404168,2.68,4.55,830.25,20.0,0.37328015310737894,0
stagger,7,7,9.56,0.12041857413926368,0.07713444247714513,0.1809325739871094,0.08188186938164879,3.57,3.42,0.59,37.0,0.6004748335694561,0
infatuated,10,12,12.52,0.2423897600034203,0.06117867406495134,0.20535695705219478,0.04669240951190107,1.7,6.0,0.73,70.0,0.5110179694711088,0
toll,4,4,8.37,0.24141618944725243,0.18257879743569413,0.24225151580569473,0.225541370249753,3.54,3.53,3.35,20.0,0.6860023236594046,0
spawn,5,5,11.25,0.19421860029221613,0.1344582351608145,0.19421860029221613,0.12225990373067296,3.9,4.85,1.82,33.0,0.6189142704833541,0
distinguishing,14,13,11.58,0.2939116679075114,0.05260017594461644,0.32360464293494995,0.05899021584573018,1.75,5.37,0.55,98.0,0.6156787381626185,0
extent,6,8,10.72,0.06386677133846094,0.07629895297698489,0.10630880288556174,0.05774498748669976,1.44,5.57,4.06,38.0,0.6389420232452083,1
marginal,8,7,12.0,0.1671038310674374,0.10734163892051975,0.22677159596867202,0.10419292272290626,1.92,4.6,0.55,49.0,0.6831013449840914,1
buyer,5,5,6.94,0.3590996646457925,0.11482392865112809,0.18178686564969926,0.24157458813360005,4.36,5.9,5.18,38.0,0.5226679910407394,1
skillet,7,7,8.2,0.05777694592330121,0.016591518606184297,0.05777694592330121,0.018501300975062435,4.73,5.85,1.22,41.0,0.4056759209265075,0
intrigue,8,7,10.68,0.32642073995412346,0.059105379442137465,0.20632582242693517,0.08709905052463175,2.0,6.05,1.51,63.0,0.5749916473676564,0
jolly,5,5,6.594712000000001,0.21862215593048204,0.1352213908353147,0.0677298081504719,0.13044684595363343,2.34,7.47,7.49,30.0,0.5782089979915197,0
