word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
aids,4,4,8.89,0.11984228721738742,0.09122674223836666,0.22628972166080216,0.08965000320628558,3.44,1.33,1.06,21.0,0.5910520153635705,0
quiet,5,6,4.15,0.14487761957441547,0.04934129826543195,0.14570003307556176,0.055278292462172696,2.76,6.47,117.22,34.0,0.4719500646172152,0
wait,4,4,4.3,0.045419505496520574,0.10779644097344368,0.046647309915860934,0.10720136385753723,2.68,4.55,830.25,20.0,0.37328015310737894,0
stagger,7,7,9.56,0.07436776240072955,0.03713011977796002,0.06261802071933614,0.04090496970691705,3.57,3.42,0.59,37.0,0.6004748335694561,0
infatuated,10,12,12.52,0.22022347030766523,0.06796972225580845,0.3288556187416123,0.06165158864081367,1.7,6.0,0.73,70.0,0.5110179694711088,0
toll,4,4,8.37,0.25451024156022733,0.15055097262726927,0.07592516147981664,0.17885129460511648,3.54,3.53,3.35,20.0,0.6860023236594046,0
spawn,5,5,11.25,0.25076090191659345,0.11294074205145146,0.25076090191659345,0.11312746944816826,3.9,4.85,1.82,33.0,0.6189142704833541,0
distinguishing,14,13,11.58,0.4221260832607902,0.04861177178256149,0.2576936387728471,0.06212361152747422,1.75,5.37,0.55,98.0,0.6156787381626185,0
extent,6,8,10.72,0.19759014786615461,0.07861205963501362,0.3170681567262127,0.07160601588545051,1.44,5.57,4.06,38.0,0.6389420232452083,1
marginal,8,7,12.0,0.2143015172819437,0.04461643855478357,0.14724421580413544,0.037874044620615464,1.92,4.6,0.55,49.0,0.6831013449840914,1
buyer,5,5,6.94,0.2955749296947151,0.1289220700030586,0.22033784406495768,0.23559300972880015,4.36,5.9,5.18,38.0,0.5226679910407394,1
skillet,7,7,8.2,0.015423956290335872,0.04396681715191239,0.015423956290335872,0.06306977477830605,4.73,5.85,1.22,41.0,0.4056759209265075,0
intrigue,8,7,10.68,0.08392175369152992,0.05267247739768484,0.14966779371402497,0.07637114908362139,2.0,6.05,1.51,63.0,0.5749916473676564,0
jolly,5,5,6.594712000000001,0.2767257646099892,0.16442319139271544,0.21103198594540884,0.15241831696883554,2.34,7.47,7.49,30.0,0.5782089979915197,0
superficial,11,10,12.83,0.20688260406113923,0.03383007788016155,0.09732110172357826,0.04897539782857493,1.85,3.79,2.9,82.0,0.6116073438223385,1
sassafras,9,9,10.53,0.06975531988183521,0.023589477450545078,0.023193646251559445,0.020176010780051254,4.19,5.48,0.63,79.0,0.4314634827381984,0
criticism,9,11,10.2,0.35691407320205976,0.08099000754986327,0.35691407320205976,0.08324613184961051,2.07,3.84,3.04,57.0,0.5727470277689019,1
rehabilitate,12,12,12.89,0.06465653221595397,0.04006385176942412,0.08096258855085077,0.03259974385093493,1.76,6.32,0.41,88.0,0.6080041914668474,1
villa,5,5,10.5,0.2781886698113356,0.09156407603188459,0.08642438036128484,0.08679561065556186,4.79,6.44,4.39,35.0,0.578129390983218,0
physique,8,6,11.89,0.06297234028682436,0.027238262751302745,0.11547436365889305,0.03322974603176273,3.65,5.74,0.65,73.0,0.5545030515528481,0
chic,4,4,9.53,0.07684681139044505,0.044458528403887455,0.15430460892906434,0.08718619210471805,2.26,6.47,2.33,26.0,0.5266587935619262,0
fill,4,4,5.06,0.14572518377584484,0.1703015528855345,0.16551184939222705,0.16130770824786356,3.32,5.56,43.94,20.0,0.574288450894406,0
chorus,6,6,7.5,0.03138855618199186,0.043689203356423525,0.03138855618199186,0.04779054021729732,4.03,6.0,6.08,38.0,0.5080198378451695,0
brash,5,5,11.47,0.21090828422846122,0.11202603779981156,0.13504638999677335,0.10823162800140944,2.46,4.38,0.41,32.0,0.5740077220771089,0
insulin,7,9,11.32,0.2918987527082099,0.10242753734988949,0.1772002146388733,0.07417953193480258,4.37,4.52,2.1,55.0,0.5421315244861272,0
juggle,6,5,6.39,0.08600744646235449,0.038782318966039495,0.11751175367025875,0.03656675476013295,4.04,5.84,1.45,35.0,0.6200369958160677,0
key,3,3,3.58,0.05085927418448651,0.027251885997702174,0.06537915080239576,0.04854418225357765,4.89,6.22,86.86,24.0,0.5525353144128408,0
