word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
aids,4,4,8.89,0.1830526992628971,0.12868087301257577,0.1545218273821031,0.1297414548898228,3.44,1.33,1.06,21.0,0.5910520153635705,0
quiet,5,6,4.15,0.11361446389335494,0.048023219420563326,0.11378332755828366,0.05798067199609431,2.76,6.47,117.22,34.0,0.4719500646172152,0
wait,4,4,4.3,0.04388061354905056,0.12471447630275906,0.045433914978249425,0.12174047226458015,2.68,4.55,830.25,20.0,0.37328015310737894,0
stagger,7,7,9.56,0.14707728222109462,0.05462309658860182,0.11963224195642529,0.0503654762604731,3.57,3.42,0.59,37.0,0.6004748335694561,0
infatuated,10,12,12.52,0.25719772328871415,0.07135315294383078,0.35843298999441114,0.0562282738329053,1.7,6.0,0.73,70.0,0.5110179694711088,0
toll,4,4,8.37,0.29790679292100525,0.2875910763874706,0.309943234680121,0.24431408541696925,3.54,3.53,3.35,20.0,0.6860023236594046,0
spawn,5,5,11.25,0.39499636232839314,0.15221370156658978,0.39499636232839314,0.1476622987081171,3.9,4.85,1.82,33.0,0.6189142704833541,0
distinguishing,14,13,11.58,0.10113605339274277,0.01950664662682809,0.10416112866440977,0.02487385717175946,1.75,5.37,0.55,98.0,0.6156787381626185,0
extent,6,8,10.72,0.13783983433828859,0.09128965144335469,0.0316915368780379,0.05595849472374315,1.44,5.57,4.06,38.0,0.6389420232452083,1
marginal,8,7,12.0,0.33460836439967134,0.0768221151417396,0.15748230475052502,0.08286483941241539,1.92,4.6,0.55,49.0,0.6831013449840914,1
buyer,5,5,6.94,0.06035389927181835,0.06347070509388872,0.16043296441800392,0.14153808664068362,4.36,5.9,5.18,38.0,0.5226679910407394,1
skillet,7,7,8.2,0.07277616742963532,0.03284709974162705,0.07277616742963532,0.04376899643007542,4.73,5.85,1.22,41.0,0.4056759209265075,0
intrigue,8,7,10.68,0.09451865302849624,0.01948082640113444,0.07415145959653385,0.022450933091081295,2.0,6.05,1.51,63.0,0.5749916473676564,0
jolly,5,5,6.594712000000001,0.0640099002683862,0.04068877130485946,0.19222180417161505,0.04203494223731155,2.34,7.47,7.49,30.0,0.5782089979915197,0
superficial,11,10,12.83,0.16555851801374816,0.06460279028957407,0.07958421882038565,0.0864573231703108,1.85,3.79,2.9,82.0,0.6116073438223385,1
sassafras,9,9,10.53,0.09547073203875793,0.02889119821060391,0.0990947035790544,0.025261327845936633,4.19,5.48,0.63,79.0,0.4314634827381984,0
criticism,9,11,10.2,0.19324453759495988,0.08461698553622636,0.19324453759495988,0.08923357191706803,2.07,3.84,3.04,57.0,0.5727470277689019,1
rehabilitate,12,12,12.89,0.15916665340614172,0.03772076796811281,0.15772009365639658,0.02411942794678624,1.76,6.32,0.41,88.0,0.6080041914668474,1
villa,5,5,10.5,0.13315017557795458,0.06434051268314968,0.12944185770168762,0.06607671628197054,4.79,6.44,4.39,35.0,0.578129390983218,0
physique,8,6,11.89,0.32265984420075117,0.04717997480990986,0.25762930278561597,0.06820817309906554,3.65,5.74,0.65,73.0,0.5545030515528481,0
chic,4,4,9.53,0.10209734820002148,0.0456824259352726,0.2702286455135073,0.062334768538311595,2.26,6.47,2.33,26.0,0.5266587935619262,0
fill,4,4,5.06,0.19950075580816834,0.08206082515036003,0.12873778430826718,0.11015452748684891,3.32,5.56,43.94,20.0,0.574288450894406,0
chorus,6,6,7.5,0.14266323368785547,0.11758111734204951,0.14266323368785547,0.1266718704806785,4.03,6.0,6.08,38.0,0.5080198378451695,0
brash,5,5,11.47,0.15805073228406374,0.10217528051012716,0.18974696098134441,0.10008759683868157,2.46,4.38,0.41,32.0,0.5740077220771089,0
insulin,7,9,11.32,0.1418620636152801,0.0754715534136687,0.09279240928943684,0.0631827550454059,4.37,4.52,2.1,55.0,0.5421315244861272,0
juggle,6,5,6.39,0.3924364018285816,0.16134241173494207,0.37200609619885133,0.14581479663052427,4.04,5.84,1.45,35.0,0.6200369958160677,0
key,3,3,3.58,0.06441993405974629,0.04771097365517298,0.11076545267984796,0.09565090143278863,4.89,6.22,86.86,24.0,0.5525353144128408,0
distrust,8,9,10.1,0.11042995573386932,0.03090617574614544,0.11042995573386932,0.030053551768338727,1.44,2.95,0.75,51.0,0.4962649606272909,1
fiddle,6,5,8.28,0.11409926364644078,0.0898219775542131,0.0808795683885418,0.07513293759792389,4.81,5.05,3.63,29.0,0.4892800058187105,0
disorder,8,8,8.78,0.24077367010324988,0.09265632697317118,0.3132914675136904,0.06907593363927986,3.1,3.76,7.14,55.0,0.5431860735380973,1
fearsome,8,6,7.78,0.12255316908892831,0.045870804527341026,0.08513818621490998,0.0623455125245169,2.0,3.32,0.76,72.0,0.5819738003015336,1
culture,7,7,9.52,0.044783647020850484,0.040282508085990695,0.11420576639873416,0.059009416532457504,2.04,6.28,13.94,43.0,0.5641972939301035,0
huge,4,5,4.9,0.051096245824800705,0.0836757782534768,0.0510962458248007,0.09945608124852186,3.54,5.72,48.37,33.0,0.4414198430965682,0
evident,7,8,12.55,0.40975354525180924,0.07092915191866561,0.41963611982289867,0.0803818414726109,2.04,5.1,1.33,51.0,0.6062641312050594,0
roomy,5,5,7.58,0.328634067972036,0.11310556460869856,0.14882786227763115,0.11294911423982736,2.83,6.6,0.39,35.0,0.5291788022086327,1
autopsy,7,7,11.71,0.24850928128978714,0.078056125409733,0.13661886237469087,0.07347062266672563,4.29,2.62,9.59,58.0,0.5011255898842022,0
veteran,7,8,9.9,0.006988112961823881,0.05159114994296852,0.006988112961823881,0.046383546401936135,4.58,6.86,3.75,55.0,0.6249047829421798,0
bitchy,6,5,11.44,0.05352185965737317,0.060144674452662965,0.1696639107128757,0.04844010509290754,2.32,3.11,1.25,37.0,0.4933910502774032,1
stinker,7,8,4.33,0.043004408422331386,0.05749682234895253,0.041044822204648675,0.061637652420325054,2.81,3.3,2.06,35.0,0.511709367842697,1
exorcist,8,9,12.11,0.013015265923322528,0.04682558558351625,0.013015265923322528,0.025322428156149112,3.43,3.76,0.98,50.0,0.5704366693412597,1
coaster,7,7,7.89,0.2865139805970744,0.15480279265896876,0.32194877385504916,0.14428132580981592,4.68,5.48,3.12,34.0,0.6484334685510331,1
dry,3,4,4.11,0.09174799003384734,0.052041705640417005,0.133150198035664,0.05093757885375401,3.77,4.86,42.82,26.0,0.5072712328404584,0
smash,5,5,4.65,0.14651182127192758,0.049445311938595464,0.14610476946385137,0.04882912100553471,3.79,4.68,8.25,34.0,0.5365743934345796,0
bookkeeper,10,10,9.15,0.1455144202876833,0.047395957048397906,0.2268817437586417,0.05150561346483663,4.64,5.58,1.27,69.0,0.5762516696208706,1
