word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
aids,4,4,8.89,0.12645246812181676,0.1082730598966823,0.18701724558904784,0.10427916580026382,3.44,1.33,1.06,21.0,0.5910520153635705,0
quiet,5,6,4.15,0.09952659455116493,0.04220674495509737,0.09935829298779232,0.04811571095085138,2.76,6.47,117.22,34.0,0.4719500646172152,0
wait,4,4,4.3,0.3141312680058768,0.30008422909213545,0.3148254400581214,0.32899013015133616,2.68,4.55,830.25,20.0,0.37328015310737894,0
stagger,7,7,9.56,0.08949505168968495,0.05696851266123654,0.11545360423131375,0.0693568385959293,3.57,3.42,0.59,37.0,0.6004748335694561,0
infatuated,10,12,12.52,0.3895771047769025,0.06214281368474866,0.13367948787529269,0.053288352853465025,1.7,6.0,0.73,70.0,0.5110179694711088,0
toll,4,4,8.37,0.20376229856373287,0.2326595977504323,0.0826030174954151,0.22554156372883472,3.54,3.53,3.35,20.0,0.6860023236594046,0
spawn,5,5,11.25,0.04266128864354934,0.04955945187983323,0.04266128864354934,0.0442267606824821,3.9,4.85,1.82,33.0,0.6189142704833541,0
distinguishing,14,13,11.58,0.3947031777679295,0.05632954304247972,0.3703525527930917,0.06175200101245564,1.75,5.37,0.55,98.0,0.6156787381626185,0
extent,6,8,10.72,0.06533232990400785,0.05519641681969235,0.01493105316047586,0.0381834585392243,1.44,5.57,4.06,38.0,0.6389420232452083,1
marginal,8,7,12.0,0.05821945092559704,0.01766302848542292,0.03256201573672234,0.018955925717094944,1.92,4.6,0.55,49.0,0.6831013449840914,1
buyer,5,5,6.94,0.15902824197555054,0.05186313984234988,0.015516577929661778,0.07014636169103658,4.36,5.9,5.18,38.0,0.5226679910407394,1
skillet,7,7,8.2,0.22183397795156512,0.045656193974192044,0.22183397795156512,0.06287974124253935,4.73,5.85,1.22,41.0,0.4056759209265075,0
intrigue,8,7,10.68,0.3136063160493381,0.059433067457846156,0.2635570497090231,0.09350918032854713,2.0,6.05,1.51,63.0,0.5749916473676564,0
jolly,5,5,6.594712000000001,0.33529514729087456,0.09585365326120891,0.02293284477726181,0.09485795627906157,2.34,7.47,7.49,30.0,0.5782089979915197,0
superficial,11,10,12.83,0.24398667666362425,0.054458781069264106,0.16589645579047882,0.06481842923624181,1.85,3.79,2.9,82.0,0.6116073438223385,1
sassafras,9,9,10.53,0.06796997027374448,0.030163747515591383,0.10130280028498267,0.02790215623372652,4.19,5.48,0.63,79.0,0.4314634827381984,0
criticism,9,11,10.2,0.13809228558798065,0.0494071522275952,0.13809228558798065,0.046422202907655856,2.07,3.84,3.04,57.0,0.5727470277689019,1
rehabilitate,12,12,12.89,0.06949472031958792,0.01799113958071864,0.07037968620721421,0.013134704582649299,1.76,6.32,0.41,88.0,0.6080041914668474,1
villa,5,5,10.5,0.1318563109299535,0.04969065583016956,0.1091129355675122,0.052161041276064184,4.79,6.44,4.39,35.0,0.578129390983218,0
physique,8,6,11.89,0.25711496637646125,0.05016914642521256,0.21253653043326537,0.06684679661471953,3.65,5.74,0.65,73.0,0.5545030515528481,0
chic,4,4,9.53,0.3366450121189761,0.1465892868365924,0.5857430905643116,0.31114313415586886,2.26,6.47,2.33,26.0,0.5266587935619262,0
fill,4,4,5.06,0.29640738341111433,0.2860089118518456,0.2390225939666347,0.30730924330196646,3.32,5.56,43.94,20.0,0.574288450894406,0
chorus,6,6,7.5,0.2212729682201325,0.08932789829594351,0.2212729682201325,0.10630056975790707,4.03,6.0,6.08,38.0,0.5080198378451695,0
brash,5,5,11.47,0.030547893922136082,0.03920097264658273,0.05931248844501774,0.03988358238190453,2.46,4.38,0.41,32.0,0.5740077220771089,0
insulin,7,9,11.32,0.09778567872439288,0.01943603640397377,0.04399755727330142,0.015425232834256924,4.37,4.52,2.1,55.0,0.5421315244861272,0
juggle,6,5,6.39,0.14874312182477686,0.06490369411311554,0.07919504844813396,0.05078845854323221,4.04,5.84,1.45,35.0,0.6200369958160677,0
key,3,3,3.58,0.09261938104972088,0.06746442876082981,0.02050684413794977,0.12884827041108757,4.89,6.22,86.86,24.0,0.5525353144128408,0
distrust,8,9,10.1,0.07529275410372425,0.028681304676090345,0.07529275410372425,0.021709944868457343,1.44,2.95,0.75,51.0,0.4962649606272909,1
fiddle,6,5,8.28,0.19570072053017426,0.15834350001914024,0.234515095365811,0.150850052572044,4.81,5.05,3.63,29.0,0.4892800058187105,0
disorder,8,8,8.78,0.18287973951243966,0.049038714984969686,0.06941430886947766,0.0402358915964761,3.1,3.76,7.14,55.0,0.5431860735380973,1
fearsome,8,6,7.78,0.41974460712106726,0.06799949637050688,0.3322673678115893,0.09058508348511819,2.0,3.32,0.76,72.0,0.5819738003015336,1
culture,7,7,9.52,0.11918277088631066,0.025600121121276184,0.06704086705537728,0.03253476332275649,2.04,6.28,13.94,43.0,0.5641972939301035,0
huge,4,5,4.9,0.14551967911860791,0.056912639259625156,0.14551967911860791,0.056576216168011347,3.54,5.72,48.37,33.0,0.4414198430965682,0
evident,7,8,12.55,0.23243454313049158,0.08386611014910653,0.23651230683204727,0.08361028114156165,2.04,5.1,1.33,51.0,0.6062641312050594,0
roomy,5,5,7.58,0.08018900436573115,0.027970856601081596,0.07748499624018493,0.02678240209353446,2.83,6.6,0.39,35.0,0.5291788022086327,1
autopsy,7,7,11.71,0.08048871427309597,0.04425833241213975,0.08375355201087574,0.05001484304263301,4.29,2.62,9.59,58.0,0.5011255898842022,0
veteran,7,8,9.9,0.07630693260973342,0.07983742638745493,0.07630693260973342,0.07681778449633324,4.58,6.86,3.75,55.0,0.6249047829421798,0
bitchy,6,5,11.44,0.2105477782944176,0.07756773807535189,0.18885703028312303,0.08016867024832398,2.32,3.11,1.25,37.0,0.4933910502774032,1
stinker,7,8,4.33,0.28263848616048215,0.1394092936662396,0.2309604045355352,0.13693688804199866,2.81,3.3,2.06,35.0,0.511709367842697,1
exorcist,8,9,12.11,0.02354805280559589,0.07729847802367053,0.02354805280559589,0.05445787790984575,3.43,3.76,0.98,50.0,0.5704366693412597,1
coaster,7,7,7.89,0.536724476298942,0.16337130045915188,0.2672165091902392,0.1830063629991729,4.68,5.48,3.12,34.0,0.6484334685510331,1
dry,3,4,4.11,0.09780166107182937,0.06107669665292139,0.09871144728185637,0.06352317915622196,3.77,4.86,42.82,26.0,0.5072712328404584,0
smash,5,5,4.65,0.17096970188400612,0.06543035101082255,0.17198236529099914,0.05924520176992798,3.79,4.68,8.25,34.0,0.5365743934345796,0
bookkeeper,10,10,9.15,0.12010042483195678,0.04500586874276346,0.08440354445933405,0.04044760048479161,4.64,5.58,1.27,69.0,0.5762516696208706,1
gifted,6,7,7.94,0.12327200817648927,0.06537702744757143,0.13147115036241452,0.05479106427216436,1.85,6.62,4.49,37.0,0.5790540461362446,0
jig,3,4,8.7,0.20854990896145126,0.2078657568519417,0.20126063081912288,0.09446676575987216,3.85,4.95,1.71,20.0,0.5943452084189904,0
absolute,8,8,8.53,0.07938584480121985,0.054636893286168164,0.07927559040015253,0.037930641196106264,1.81,5.43,11.31,53.0,0.6041298814147791,0
stew,4,5,6.95,0.13183627220864516,0.11447549394971195,0.2905772463269043,0.10266642146830668,4.43,5.86,6.43,28.0,0.4550107308792602,0
rich,4,4,6.32,0.01978363991641412,0.03617516748844667,0.06144332557011064,0.06062837941235335,2.79,6.83,80.39,32.0,0.5003894721014897,0
slow,4,4,4.15,0.2795294078122856,0.0785583768461581,0.25681582170285977,0.1496643962540319,3.28,4.0,76.02,21.0,0.48608269674698834,0
adjective,9,8,8.6,0.23661433054175574,0.0730334240720365,0.23661433054175574,0.0380164030262673,2.43,5.95,0.49,55.0,0.44997885866882237,0
perspective,11,10,10.78,0.485199332375274,0.10930677000803612,0.485199332375274,0.13692612782827093,2.38,6.21,8.22,69.0,0.5833967715050137,1
sleeper,7,7,7.33,0.05752965607745042,0.06498306412460109,0.08201852361348319,0.05848838962712272,3.4,5.84,2.06,35.0,0.636744162027488,1
cardiac,7,7,11.74,0.11355131245241244,0.05545995554711337,0.21610289612284528,0.05657561051767551,2.81,3.73,3.96,55.0,0.4726265108943782,0
strings,7,7,5.74,0.0645606967499656,0.06427268631432193,0.11047325635876426,0.06338087239556328,4.75,5.28,8.2,36.0,0.586032937218568,0
know,4,3,4.5,0.30385251900448745,0.11581056105649554,0.2523121335920714,0.20418584290741026,1.68,6.82,5721.18,32.0,0.22443813807407847,0
zoning,6,6,11.84,0.119498474574623,0.09416321553773069,0.049393780915670836,0.09366327574775536,2.45,4.65,1.2,38.0,0.6608542492693628,0
practice,8,8,6.24,0.15777914636250165,0.08541123583906213,0.2251812003869444,0.07911074406220302,2.52,5.72,45.69,49.0,0.6170525294802461,1
wee,3,3,6.39,0.18739634796321786,0.1882904714383687,0.15187133640651002,0.1939297409704153,3.14,5.95,8.51,20.0,0.5241659914316631,0
pound,5,5,6.79,0.2935925794526776,0.13063320514801113,0.31737306594842013,0.12518230184609183,4.61,4.62,13.88,31.0,0.54000568260545,0
pint,4,5,8.37,0.2467318775355012,0.3196255710943086,0.16047325590027423,0.14810808458098154,4.43,5.53,3.27,20.0,0.4883953309197103,0
weirdness,9,7,8.61,0.14836391403367835,0.054310356325601356,0.13173206957455724,0.07652856806560498,1.93,4.82,0.94,56.0,0.5615696724282648,1
ark,3,3,7.17,0.09626943840717699,0.11002965096226126,0.08788300607923422,0.12389484651188966,4.67,6.15,3.9,20.0,0.659833860126827,0
emu,3,5,9.0,0.12651813402837062,0.06200970158928538,0.23042408145307128,0.07503968738710769,4.79,5.45,0.43,31.0,0.6804245351986502,0
sequel,6,7,10.22,0.09174980012253993,0.03583713522763705,0.1199174467442946,0.038607319232770373,2.86,5.76,1.76,43.0,0.49786124437455753,0
dart,4,4,7.38,0.5344160694659895,0.407862919547472,0.5484677296200018,0.3690997035841438,4.9,4.76,1.92,20.0,0.6536988049430134,0
