word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
aids,4,4,8.89,0.15057643954981378,0.06209240363701676,0.10354043496861992,0.0577895364796473,3.44,1.33,1.06,21.0,0.5910520153635705,0
quiet,5,6,4.15,0.09185586542763255,0.057441828856591166,0.09180672543730728,0.06158555365651741,2.76,6.47,117.22,34.0,0.4719500646172152,0
wait,4,4,4.3,0.11464609486226832,0.059243929462271507,0.11403420912260136,0.05473601848402138,2.68,4.55,830.25,20.0,0.37328015310737894,0
stagger,7,7,9.56,0.06475357388688152,0.1273805513201965,0.2117163696437666,0.1325066434982034,3.57,3.42,0.59,37.0,0.6004748335694561,0
infatuated,10,12,12.52,0.09947576712928909,0.05008203977739096,0.16406653905184235,0.040699848334764754,1.7,6.0,0.73,70.0,0.5110179694711088,0
toll,4,4,8.37,0.09873357643381082,0.15192481417451545,0.13907006052352536,0.15785912982144135,3.54,3.53,3.35,20.0,0.6860023236594046,0
spawn,5,5,11.25,0.20193687522595605,0.16191702749896847,0.20193687522595605,0.15747736120640607,3.9,4.85,1.82,33.0,0.6189142704833541,0
distinguishing,14,13,11.58,0.23089782590667635,0.03825105031214801,0.17190039710623217,0.04713479959641126,1.75,5.37,0.55,98.0,0.6156787381626185,0
extent,6,8,10.72,0.12443811046944743,0.05087494027190114,0.1835016621785241,0.04115639882385337,1.44,5.57,4.06,38.0,0.6389420232452083,1
marginal,8,7,12.0,0.09972885917116259,0.05173336426177354,0.09953502045739551,0.05143659803483865,1.92,4.6,0.55,49.0,0.6831013449840914,1
buyer,5,5,6.94,0.08874680481810274,0.0753854178325285,0.10046722063543527,0.1264347584175574,4.36,5.9,5.18,38.0,0.5226679910407394,1
skillet,7,7,8.2,0.17207332862019267,0.05439856995044293,0.17207332862019267,0.07916680367760717,4.73,5.85,1.22,41.0,0.4056759209265075,0
intrigue,8,7,10.68,0.18778792009075498,0.0728675122858772,0.27266462191215834,0.11452275816317575,2.0,6.05,1.51,63.0,0.5749916473676564,0
