word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
aids,4,4,8.89,0.1741969597342614,0.08671045277603745,0.16416818336256958,0.08792070540799045,3.44,1.33,1.06,21.0,0.5910520153635705,0
quiet,5,6,4.15,0.08956790485499778,0.038100457269855385,0.09000979118045449,0.043267789745132006,2.76,6.47,117.22,34.0,0.4719500646172152,0
wait,4,4,4.3,0.22821955011409195,0.11629714702479124,0.2257671746348945,0.11545798565049996,2.68,4.55,830.25,20.0,0.37328015310737894,0
stagger,7,7,9.56,0.1756222003766949,0.1011929068069155,0.24628498451975542,0.10204406058340597,3.57,3.42,0.59,37.0,0.6004748335694561,0
infatuated,10,12,12.52,0.24143194721647154,0.04234825931248024,0.14693808898791966,0.03817185246859376,1.7,6.0,0.73,70.0,0.5110179694711088,0
toll,4,4,8.37,0.13650168362769266,0.11252403255075219,0.19983911389402773,0.16360126709796646,3.54,3.53,3.35,20.0,0.6860023236594046,0
spawn,5,5,11.25,0.034397442026448594,0.05625372752420445,0.034397442026448594,0.05284085035556352,3.9,4.85,1.82,33.0,0.6189142704833541,0
distinguishing,14,13,11.58,0.25094377642991067,0.03796686122505841,0.2756075701080032,0.04481019841261805,1.75,5.37,0.55,98.0,0.6156787381626185,0
extent,6,8,10.72,0.07955884572416343,0.05052203209421479,0.06798280974025565,0.037706428945352456,1.44,5.57,4.06,38.0,0.6389420232452083,1
marginal,8,7,12.0,0.20268435130941032,0.08860588701430105,0.21371802091527073,0.10593198506857075,1.92,4.6,0.55,49.0,0.6831013449840914,1
buyer,5,5,6.94,0.0721659419013068,0.10656206261265078,0.2880372074110872,0.20746105296663084,4.36,5.9,5.18,38.0,0.5226679910407394,1
skillet,7,7,8.2,0.09171997092803477,0.08535780343354563,0.09171997092803477,0.14070665228947973,4.73,5.85,1.22,41.0,0.4056759209265075,0
intrigue,8,7,10.68,0.09237950545616674,0.03545880726313603,0.19738424510527694,0.05597398663956649,2.0,6.05,1.51,63.0,0.5749916473676564,0
jolly,5,5,6.594712000000001,0.07638796043969737,0.0418526029830257,0.04248490591414695,0.04042062864056226,2.34,7.47,7.49,30.0,0.5782089979915197,0
superficial,11,10,12.83,0.09409149433038462,0.025033377391076223,0.19992422704200533,0.03150808495009068,1.85,3.79,2.9,82.0,0.6116073438223385,1
sassafras,9,9,10.53,0.3057846316054143,0.06778274808569736,0.44121748999615595,0.07437400596133908,4.19,5.48,0.63,79.0,0.4314634827381984,0
criticism,9,11,10.2,0.09670417740968323,0.08719828098839359,0.09670417740968323,0.095146490648624,2.07,3.84,3.04,57.0,0.5727470277689019,1
rehabilitate,12,12,12.89,0.1513156577225166,0.04215284310464149,0.158015152500289,0.03315961107994863,1.76,6.32,0.41,88.0,0.6080041914668474,1
villa,5,5,10.5,0.1596545405199382,0.16617955190828052,0.43591113004654386,0.1669936244184642,4.79,6.44,4.39,35.0,0.578129390983218,0
physique,8,6,11.89,0.05788493935426782,0.026812235604429226,0.04940835354842789,0.03752557335912854,3.65,5.74,0.65,73.0,0.5545030515528481,0
chic,4,4,9.53,0.19571469588373755,0.11165492880753627,0.023994086464220937,0.18919702839910002,2.26,6.47,2.33,26.0,0.5266587935619262,0
fill,4,4,5.06,0.1900199774787484,0.20538584636580534,0.22771149797277354,0.2301772466856523,3.32,5.56,43.94,20.0,0.574288450894406,0
chorus,6,6,7.5,0.0658016925261871,0.02683836646956312,0.0658016925261871,0.026245658655118916,4.03,6.0,6.08,38.0,0.5080198378451695,0
brash,5,5,11.47,0.3356678781657182,0.0927696002355434,0.11985728417973919,0.08885949664792155,2.46,4.38,0.41,32.0,0.5740077220771089,0
insulin,7,9,11.32,0.17171869093506992,0.031987310742650155,0.07304726812838197,0.034012499754742034,4.37,4.52,2.1,55.0,0.5421315244861272,0
juggle,6,5,6.39,0.2694665642128059,0.17132609538737534,0.3846223154085985,0.13765892623537948,4.04,5.84,1.45,35.0,0.6200369958160677,0
