word,length,n_phon,aoa,OSC_te,OSC_ld,PSC_te,PSC_ld,concr,val,freq,old20,snd,morph
aids,4,4,8.89,0.06307733147708279,0.05384001287000587,0.07101542854616255,0.05561629011693777,3.44,1.33,1.06,21.0,0.5910520153635705,0
quiet,5,6,4.15,0.12616970242237177,0.08829139001773849,0.12648626857782536,0.0923895292969843,2.76,6.47,117.22,34.0,0.4719500646172152,0
wait,4,4,4.3,0.09024521600996566,0.1552334765541525,0.09094874054356562,0.15174266927897323,2.68,4.55,830.25,20.0,0.37328015310737894,0
stagger,7,7,9.56,0.07367370725552357,0.0641723568136311,0.11455642555975018,0.059951348027847295,3.57,3.42,0.59,37.0,0.6004748335694561,0
infatuated,10,12,12.52,0.066161039072404,0.015330579834379292,0.04374570669031787,0.012508574218767627,1.7,6.0,0.73,70.0,0.5110179694711088,0
toll,4,4,8.37,0.22064408263689889,0.202776854242338,0.07349668190860416,0.17171644610506537,3.54,3.53,3.35,20.0,0.6860023236594046,0
spawn,5,5,11.25,0.2540057138351701,0.11690812571535092,0.2540057138351701,0.10988614280586853,3.9,4.85,1.82,33.0,0.6189142704833541,0
distinguishing,14,13,11.58,0.1343805605529788,0.021333518453376662,0.06559886738020741,0.028982685694628155,1.75,5.37,0.55,98.0,0.6156787381626185,0
extent,6,8,10.72,0.2697315997872914,0.12206506021503802,0.5261887315502453,0.09255002363861446,1.44,5.57,4.06,38.0,0.6389420232452083,1
marginal,8,7,12.0,0.07121015066396555,0.05519560790993922,0.1062379368077683,0.05284137032903295,1.92,4.6,0.55,49.0,0.6831013449840914,1
buyer,5,5,6.94,0.19891472769131682,0.0886200633039126,0.13572632180685884,0.19176707103874535,4.36,5.9,5.18,38.0,0.5226679910407394,1
skillet,7,7,8.2,0.3807338851576113,0.09644051631636838,0.3807338851576113,0.1391584616658774,4.73,5.85,1.22,41.0,0.4056759209265075,0
intrigue,8,7,10.68,0.27091696267146337,0.05003627145010974,0.22163619524781478,0.07338841487935245,2.0,6.05,1.51,63.0,0.5749916473676564,0
jolly,5,5,6.594712000000001,0.32971498733823695,0.19129244225624206,0.5154838928120258,0.1717707600534956,2.34,7.47,7.49,30.0,0.5782089979915197,0
superficial,11,10,12.83,0.45914512506406163,0.06975988472757279,0.3131948953478468,0.08470136962272075,1.85,3.79,2.9,82.0,0.6116073438223385,1
sassafras,9,9,10.53,0.09143230332939739,0.016874180465756464,0.02726786877931476,0.020229007929010757,4.19,5.48,0.63,79.0,0.4314634827381984,0
criticism,9,11,10.2,0.08420187120958056,0.042562671017704765,0.08420187120958056,0.041918608461209574,2.07,3.84,3.04,57.0,0.5727470277689019,1
rehabilitate,12,12,12.89,0.12512956424718075,0.021823384300328225,0.1217254687795505,0.017287176118153478,1.76,6.32,0.41,88.0,0.6080041914668474,1
villa,5,5,10.5,0.046717996253619186,0.041894728983294466,0.06488224121805719,0.037353484255616715,4.79,6.44,4.39,35.0,0.578129390983218,0
physique,8,6,11.89,0.16229675036315785,0.038690693322340805,0.21467666771754967,0.05036450097898328,3.65,5.74,0.65,73.0,0.5545030515528481,0
chic,4,4,9.53,0.10572098606059652,0.09038002379713118,0.37566984544064663,0.17033363324100062,2.26,6.47,2.33,26.0,0.5266587935619262,0
fill,4,4,5.06,0.25157668715464376,0.2282299083873983,0.1828132209893964,0.22358348689769994,3.32,5.56,43.94,20.0,0.574288450894406,0
chorus,6,6,7.5,0.1433234437223821,0.06057811245393429,0.1433234437223821,0.07548697750617399,4.03,6.0,6.08,38.0,0.5080198378451695,0
brash,5,5,11.47,0.2198864438250429,0.06028379536142891,0.024457641288641117,0.05733499143947023,2.46,4.38,0.41,32.0,0.5740077220771089,0
insulin,7,9,11.32,0.1234578159352537,0.06009571840983073,0.08656196239133637,0.03491780355613106,4.37,4.52,2.1,55.0,0.5421315244861272,0
juggle,6,5,6.39,0.18093973509041697,0.15883750924323675,0.35396108136867355,0.14425619182603922,4.04,5.84,1.45,35.0,0.6200369958160677,0
key,3,3,3.58,0.11783893918875868,0.05758614203775651,0.19152265491567497,0.09600284444854779,4.89,6.22,86.86,24.0,0.5525353144128408,0
distrust,8,9,10.1,0.20946720018890436,0.05045903569868055,0.20946720018890436,0.061566152112374664,1.44,2.95,0.75,51.0,0.4962649606272909,1
fiddle,6,5,8.28,0.16374584919677154,0.09271720244609782,0.13513046566454043,0.08569405666661938,4.81,5.05,3.63,29.0,0.4892800058187105,0
disorder,8,8,8.78,0.24135936471492825,0.08746526698496908,0.24860956206138884,0.06538849617998085,3.1,3.76,7.14,55.0,0.5431860735380973,1
fearsome,8,6,7.78,0.0012532157313674532,0.03710321246433027,0.16932962513152444,0.05106579327019358,2.0,3.32,0.76,72.0,0.5819738003015336,1
culture,7,7,9.52,0.16083303731356996,0.06493149215840181,0.1251858632816764,0.10223246419100022,2.04,6.28,13.94,43.0,0.5641972939301035,0
huge,4,5,4.9,0.2389446839982021,0.09547637388792911,0.23894468399820207,0.09557577230828472,3.54,5.72,48.37,33.0,0.4414198430965682,0
evident,7,8,12.55,0.3102920673057906,0.05831236132685887,0.33158726031810515,0.06274935398208072,2.04,5.1,1.33,51.0,0.6062641312050594,0
roomy,5,5,7.58,0.24523940917777826,0.09765316493772778,0.22768462477500476,0.09684377958418615,2.83,6.6,0.39,35.0,0.5291788022086327,1
autopsy,7,7,11.71,0.19024365755648237,0.04728371324702377,0.23610914231492697,0.05245935376663812,4.29,2.62,9.59,58.0,0.5011255898842022,0
veteran,7,8,9.9,0.019087698655787903,0.03515238361295648,0.019087698655787903,0.03664104188536656,4.58,6.86,3.75,55.0,0.6249047829421798,0
bitchy,6,5,11.44,0.23894275314960317,0.11126531420490351,0.17829089326650885,0.10297697757629476,2.32,3.11,1.25,37.0,0.4933910502774032,1
stinker,7,8,4.33,0.15124017788951835,0.07937241410387645,0.19431984249132395,0.07841869423386327,2.81,3.3,2.06,35.0,0.511709367842697,1
exorcist,8,9,12.11,0.06757652594787475,0.04755787286892517,0.06757652594787475,0.030840038653561642,3.43,3.76,0.98,50.0,0.5704366693412597,1
coaster,7,7,7.89,0.10334786760848215,0.06446629961538888,0.14024315904058182,0.06683273105562444,4.68,5.48,3.12,34.0,0.6484334685510331,1
dry,3,4,4.11,0.2312644364780359,0.07288252534717117,0.18246153525907824,0.07326614789288097,3.77,4.86,42.82,26.0,0.5072712328404584,0
smash,5,5,4.65,0.09373461475773011,0.0837358892292094,0.09153638241492328,0.0825426862659965,3.79,4.68,8.25,34.0,0.5365743934345796,0
bookkeeper,10,10,9.15,0.12771098304820044,0.062296576609038014,0.17679403318365147,0.05746766811304418,4.64,5.58,1.27,69.0,0.5762516696208706,1
gifted,6,7,7.94,0.09693649276580839,0.12124213109602333,0.1029139748685124,0.12068079180101035,1.85,6.62,4.49,37.0,0.5790540461362446,0
jig,3,4,8.7,0.10102552803341978,0.1363415776340835,0.09410867804939801,0.07754946513499528,3.85,4.95,1.71,20.0,0.5943452084189904,0
absolute,8,8,8.53,0.022082500300924103,0.026067505777118007,0.02181877879789453,0.01842517461706938,1.81,5.43,11.31,53.0,0.6041298814147791,0
stew,4,5,6.95,0.24290156062107257,0.10859909555101964,0.21447097664400505,0.09841659236147568,4.43,5.86,6.43,28.0,0.4550107308792602,0
rich,4,4,6.32,0.11058552753654659,0.0461474633676765,0.08216923378085321,0.09268408199787509,2.79,6.83,80.39,32.0,0.5003894721014897,0
slow,4,4,4.15,0.11109072377671132,0.10464503141168141,0.13449974721978944,0.20045269469657745,3.28,4.0,76.02,21.0,0.48608269674698834,0
adjective,9,8,8.6,0.24533887699478096,0.052853582158051096,0.24533887699478096,0.03299263662118325,2.43,5.95,0.49,55.0,0.44997885866882237,0
perspective,11,10,10.78,0.07498478573414906,0.021615446597896163,0.07498478573414906,0.027909067976552734,2.38,6.21,8.22,69.0,0.5833967715050137,1
sleeper,7,7,7.33,0.14553030150335405,0.1251536044571742,0.13508962846777947,0.1105162589141726,3.4,5.84,2.06,35.0,0.636744162027488,1
cardiac,7,7,11.74,0.016866120113621198,0.019737150187165608,0.024464378449348435,0.01653233765375502,2.81,3.73,3.96,55.0,0.4726265108943782,0
strings,7,7,5.74,0.18390896615745692,0.08352430463384408,0.10681872846037009,0.08653863806952766,4.75,5.28,8.2,36.0,0.586032937218568,0
know,4,3,4.5,0.22605830025729662,0.05976017787069087,0.15465638473380364,0.09623894327833434,1.68,6.82,5721.18,32.0,0.22443813807407847,0
zoning,6,6,11.84,0.024435648731560945,0.03731066947210473,0.01098792914776608,0.04159079181983674,2.45,4.65,1.2,38.0,0.6608542492693628,0
practice,8,8,6.24,0.13799335848814312,0.04294305587779976,0.15099728916871602,0.04040381089402067,2.52,5.72,45.69,49.0,0.6170525294802461,1
wee,3,3,6.39,0.10823276293406138,0.1349454816899602,0.08284278801464412,0.15525322187784016,3.14,5.95,8.51,20.0,0.5241659914316631,0
pound,5,5,6.79,0.05472533549049081,0.06627100736785095,0.042171620123494784,0.06688587508998177,4.61,4.62,13.88,31.0,0.54000568260545,0
pint,4,5,8.37,0.297154201493653,0.2565404637882396,0.2922995131802672,0.11599612976672587,4.43,5.53,3.27,20.0,0.4883953309197103,0
weirdness,9,7,8.61,0.1358867962990605,0.04235884445984042,0.06816778362189722,0.0456739644144071,1.93,4.82,0.94,56.0,0.5615696724282648,1
ark,3,3,7.17,0.11556241944895276,0.10106343220818036,0.0799645126226847,0.11223826085728685,4.67,6.15,3.9,20.0,0.659833860126827,0
emu,3,5,9.0,0.07945561012948602,0.047040623256247166,0.03747665573343222,0.04773784224135761,4.79,5.45,0.43,31.0,0.6804245351986502,0
sequel,6,7,10.22,0.34819662848992283,0.07900854530371677,0.36918103204532315,0.08062690752359944,2.86,5.76,1.76,43.0,0.49786124437455753,0
dart,4,4,7.38,0.04880673255292497,0.1641572162523839,0.048455937845661705,0.13907826961877498,4.9,4.76,1.92,20.0,0.6536988049430134,0
plasma,6,7,13.05,0.058916435225218944,0.01899574114654543,0.024815551013790904,0.016089787104541165,4.17,6.05,4.98,48.0,0.6002467217024794,0
pristine,8,8,12.33,0.12269703749013026,0.05844631969445583,0.19250073633957246,0.06418245126872393,2.36,5.81,0.76,55.0,0.6329768185126745,0
elope,5,5,11.37,0.1423465466040168,0.06763021174706622,0.15472041236653986,0.08795024027500091,2.81,6.58,1.31,36.0,0.4453677799788938,0
vodka,5,6,11.11,0.08780992316175608,0.03240361687737857,0.08780992316175608,0.03371660222521729,4.97,5.68,10.1,46.0,0.44120213969100097,0
winged,6,5,8.63,0.11675615609287439,0.07726014661445454,0.13781934063415854,0.06883225697539243,3.68,5.9,1.14,28.0,0.501676302632667,0
leverage,8,8,11.67,0.1723231178152634,0.07839329346551582,0.14301621224938174,0.07838772939886399,2.6,4.9,2.73,52.0,0.6352577450570548,1
atrocity,8,9,13.39,0.2750914456219502,0.0533924720223982,0.06395293479452643,0.04751749499930888,2.15,2.95,0.63,63.0,0.5251862164751059,0
experimental,12,14,10.21,0.020194409587684908,0.07060519725569321,0.2519726414964507,0.03367731608195585,2.15,5.65,3.9,67.0,0.5689390444549706,1
ticker,6,6,9.94,0.13769282194942487,0.0383947436580701,0.06956433066077701,0.034700439683375,3.93,4.43,1.08,24.0,0.722252177170649,1
mildew,6,7,9.74,0.18643318619684665,0.08925296076704131,0.18643318619684665,0.05095736507214916,4.57,2.61,0.43,39.0,0.48465689655154254,0
radium,6,6,14.1,0.16239612834779021,0.04861423607034449,0.08782930320569056,0.049052035030019536,4.17,4.37,1.1,39.0,0.5277708979995264,0
illustrate,10,9,8.32,0.14195581979154032,0.06353030489422531,0.17898983382763475,0.04933912800619449,3.31,6.24,0.78,67.0,0.5495722020819654,0
cooler,6,6,6.11,0.017975642632805766,0.1758993696801894,0.3540500084365141,0.16848653351801085,4.14,6.1,7.06,31.0,0.528013631668754,1
accuse,6,6,9.1,0.09400514159147172,0.03918757417139775,0.098977262599477,0.05398122086831641,2.25,2.68,5.69,40.0,0.4947797723844557,0
compost,7,8,9.72,0.0855520322763199,0.04325233103107959,0.13092421190475667,0.04035248616626263,4.46,5.47,0.55,39.0,0.47957130274184545,0
toad,4,4,6.11,0.23846256461848025,0.09889548911857081,0.20275944344622013,0.14920187338768967,5.0,6.0,5.69,27.0,0.5798044637691068,0
utter,5,5,9.0,0.15332492075887885,0.07667622309217934,0.08358896149247813,0.0787656934281568,3.03,4.76,5.04,28.0,0.5586588508839346,0
